Date,Campaign,AdWords Campaign ID,Sessions,Clicks,Cost,Impressions,Transactions,Revenue,Quantity,HotelName
20161127,DV Tortworth Estate Brand [WW-UK] (S) ^KW *AD,685552293,0,0,0,23,0,0,0,De Vere Tortworth Estate
20161128,DV Beaumont Estate General [UK] (S) ^KW *AD,685552038,0,0,0,8,0,0,0,De Vere Beaumont Estate
20161128,DV Latimer Estate General [UK] (S) ^KW ^RLSA-B *AD,692789743,0,0,0,16,0,0,0,De Vere Latimer Estate
20161128,DV Tortworth Estate General [UK] (S) ^KW *AD,685510694,0,0,0,122,0,0,0,De Vere Tortworth Estate
20161128,"P - Sedgebrook Hall, Northampton General [UK] (S) ^KW ^RLSA-B *AD",708573824,0,0,0,95,0,0,0,Sedgebrook Hall
20161128,"P - The St. Johns Hotel, Solihull General [UK] (S) ^KW ^RLSA-B *AD",708573830,0,0,0,3,0,0,0,The St Johns Hotel
20161128,Principal Manchester PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895238,0,0,0,4,0,0,0,The Principal Manchester
20161128,Principal Manchester POI [UK] (S) ^KW *AD,693220986,0,0,0,283,0,0,0,The Principal Manchester
20161129,DV Beaumont Estate General [UK] (S) ^KW *AD,685552038,0,0,0,3,0,0,0,De Vere Beaumont Estate
20161129,DV Latimer Estate General [UK] (S) ^KW ^RLSA-B *AD,692789743,0,0,0,40,0,0,0,De Vere Latimer Estate
20161129,Principal Manchester PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895238,0,0,0,5,0,0,0,The Principal Manchester
20161129,Principal York PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895241,0,0,0,1,0,0,0,The Principal York
20161130,DV Beaumont Estate General [UK] (S) ^KW *AD,685552038,0,0,0,1,0,0,0,De Vere Beaumont Estate
20161130,"P - The St. Johns Hotel, Solihull General [UK] (S) ^KW ^RLSA-B *AD",708573830,0,0,0,3,0,0,0,The St Johns Hotel
20161130,Principal Edinburgh PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,693220977,0,1,0.25,3,0,0,0,The Principal Edinburgh George…
20161207,PHB Display Principal Display DSK [UK] (B),699222678,2113,2679,329.97,687298,0,0,0,Principal
20161208,PHB Display Principal Display DSK [UK] (B),699222678,2088,2702,326.08,685725,0,0,0,Principal
20161206,PHB Display Principal Display DSK [UK] (B),699222678,2087,2573,328.81,693520,0,0,0,Principal
20161205,PHB Display Principal Display DSK [UK] (B),699222678,1673,2074,329.38,659677,0,0,0,Principal
20161204,PHB Display Principal Display DSK [UK] (B),699222678,1344,1626,253.46,467226,0,0,0,Principal
20161202,PHB Display Principal Display DSK [UK] (B),699222678,1225,1513,254.11,469581,0,0,0,Principal
20161201,PHB Display Principal Display DSK [UK] (B),699222678,1172,1424,254.56,455700,0,0,0,Principal
20161203,PHB Display Principal Display DSK [UK] (B),699222678,1153,1416,258.46,420232,0,0,0,Principal
20161208,PHB Display Principal Remarketing [UK] (B),699222687,685,689,217.35,83487,0,0,0,Principal
20161207,PHB Display Principal Remarketing [UK] (B),699222687,619,674,218.91,84402,0,0,0,Principal
20161206,PHB Display Principal Remarketing [UK] (B),699222687,607,624,217.97,79001,0,0,0,Principal
20161205,PHB Display Principal Remarketing [UK] (B),699222687,593,577,216.7,94552,0,0,0,Principal
20161203,PHB Display Principal Remarketing [UK] (B),699222687,390,372,147.66,64226,0,0,0,Principal
20161201,PHB Display Principal Remarketing [UK] (B),699222687,362,344,143.13,68702,0,0,0,Principal
20161202,PHB Display Principal Remarketing [UK] (B),699222687,345,320,153.72,56581,0,0,0,Principal
20161203,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,342,320,87.95,1746,2,283.95,3,The St David's Hotel
20161202,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,340,328,86.79,1936,4,1037.39,7,The St David's Hotel
20161204,PHB Display Principal Remarketing [UK] (B),699222687,333,357,144.82,52893,0,0,0,Principal
20161201,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,331,323,86.91,1883,3,819.87,5,The St David's Hotel
20161208,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,331,311,74.52,1590,8,1153.33,8,The St David's Hotel
20161204,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,325,307,87.32,1532,4,540.86,5,The St David's Hotel
20161205,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,273,255,76.63,1339,6,685.18,6,The St David's Hotel
20161207,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,272,253,74.99,1346,2,457.03,4,The St David's Hotel
20161206,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,259,244,74.88,1217,3,571.93,3,The St David's Hotel
20161201,"P - The Roxburghe Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699504385,246,225,91.12,897,2,1298.67,6,The Roxburghe
20161204,"P - Blythswood Square, Glasgow Brand [UK] (S) ^KW *AD",685551966,235,209,119.32,832,2,789.84,5,Blythswood Square Hotel
20161202,"P - The Roxburghe Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699504385,226,205,76.06,922,1,129.83,1,The Roxburghe
20161202,DV Tortworth Estate Brand [UK] (S) ^KW *AD,685552290,224,210,63.07,1091,3,352.67,3,De Vere Tortworth Estate
20161201,BRA De Vere Brand [UK] (S) ^KW ^RLSA-B *AD,692789725,223,220,139.11,3167,2,493.24,5,De Vere
20161205,DV Beaumont Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552035,216,199,66.74,1287,1,74.25,1,De Vere Beaumont Estate
20161201,DV Tortworth Estate Brand [UK] (S) ^KW *AD,685552290,215,187,60.64,975,4,541.25,6,De Vere Tortworth Estate
20161205,"P - The Roxburghe Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699504385,215,197,70.82,942,4,1171.34,8,The Roxburghe
20161205,BRA De Vere Brand [UK] (S) ^KW ^RLSA-B *AD,692789725,212,214,151.49,2917,1,829.17,3,De Vere
20161207,BRA De Vere Brand [UK] (S) ^KW ^RLSA-B *AD,692789725,212,207,150.06,3065,1,111.75,1,De Vere
20161201,"P - Blythswood Square, Glasgow Brand [UK] (S) ^KW *AD",685551966,207,196,117.94,706,3,515.21,4,Blythswood Square Hotel
20161206,BRA De Vere Brand [UK] (S) ^KW ^RLSA-B *AD,692789725,207,202,150.14,3402,1,99.17,1,De Vere
20161202,"P - Blythswood Square, Glasgow Brand [UK] (S) ^KW *AD",685551966,205,199,117.94,820,2,248.58,2,Blythswood Square Hotel
20161202,P - Grand Central Hotel Brand [UK] (S) ^KW ^RLSA-B *AD,699823136,205,195,85.73,975,6,630.56,6,Grand Central Hotel
20161203,"P - Blythswood Square, Glasgow Brand [UK] (S) ^KW *AD",685551966,205,206,117.35,742,3,357.04,3,Blythswood Square Hotel
20161204,P - Grand Central Hotel Brand [UK] (S) ^KW ^RLSA-B *AD,699823136,202,189,85.36,1064,5,782.41,7,Grand Central Hotel
20161204,"P - The Roxburghe Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699504385,201,189,66.45,782,2,295.96,3,The Roxburghe
20161208,BRA De Vere Brand [UK] (S) ^KW ^RLSA-B *AD,692789725,201,206,150.03,3390,2,223.5,2,De Vere
20161207,"P - Blythswood Square, Glasgow Brand [UK] (S) ^KW *AD",685551966,200,191,62.71,775,1,412.46,3,Blythswood Square Hotel
20161201,DV Beaumont Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552035,198,178,63.95,1023,1,174.17,1,De Vere Beaumont Estate
20161202,DV Beaumont Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552035,196,174,68.34,1241,0,0,0,De Vere Beaumont Estate
20161206,"P - The Roxburghe Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699504385,194,183,70.31,800,0,0,0,The Roxburghe
20161208,DV Beaumont Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552035,194,173,54.91,1044,3,637.16,6,De Vere Beaumont Estate
20161203,DV Tortworth Estate Brand [UK] (S) ^KW *AD,685552290,193,178,57.22,918,2,199.24,2,De Vere Tortworth Estate
20161208,"P - The Roxburghe Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699504385,192,178,51.2,822,0,0,0,The Roxburghe
20161205,"P - Blythswood Square, Glasgow Brand [UK] (S) ^KW *AD",685551966,190,152,78.62,679,5,611.18,5,Blythswood Square Hotel
20161203,P - Grand Central Hotel Brand [UK] (S) ^KW ^RLSA-B *AD,699823136,186,193,87.48,901,2,270.75,2,Grand Central Hotel
20161203,"P - The Roxburghe Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699504385,185,167,56.98,669,1,654,3,The Roxburghe
20161208,"P - Blythswood Square, Glasgow Brand [UK] (S) ^KW *AD",685551966,185,169,65.31,830,2,289.62,2,Blythswood Square Hotel
20161206,"P - Blythswood Square, Glasgow Brand [UK] (S) ^KW *AD",685551966,183,165,64.43,693,2,440.83,2,Blythswood Square Hotel
20161208,P - Grand Central Hotel Brand [UK] (S) ^KW ^RLSA-B *AD,699823136,183,187,75.17,1001,2,473.88,3,Grand Central Hotel
20161204,DV Tortworth Estate Brand [UK] (S) ^KW *AD,685552290,182,154,57.44,919,1,218.49,2,De Vere Tortworth Estate
20161207,"P - The Roxburghe Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699504385,179,172,57.17,817,0,0,0,The Roxburghe
20161201,Principal Manchester Brand [UK] (S) ^KW ^RLSA-B *AD,693220989,178,174,87.94,1384,1,93.33,1,The Principal Manchester
20161202,BRA De Vere Brand [UK] (S) ^KW ^RLSA-B *AD,692789725,178,172,116.84,2608,0,0,0,De Vere
20161202,Principal York Brand [UK] (S) ^KW ^RLSA-B *AD,693220995,171,160,66.26,865,1,294.17,1,The Principal York
20161202,Principal Manchester Brand [UK] (S) ^KW ^RLSA-B *AD,693220989,170,154,62.73,1468,0,0,0,The Principal Manchester
20161206,DV Beaumont Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552035,170,155,46.92,1098,0,0,0,De Vere Beaumont Estate
20161201,P - Grand Central Hotel Brand [UK] (S) ^KW ^RLSA-B *AD,699823136,168,170,90.28,874,6,661.09,7,Grand Central Hotel
20161203,DV Cotswold Water Park Brand [UK] (S) ^KW *AD,685552278,168,128,45.21,629,1,104.25,1,De Vere Cotswold Water Park
20161204,BRA De Vere Brand [UK] (S) ^KW ^RLSA-B *AD,692789725,168,173,92.77,2118,0,0,0,De Vere
20161201,Principal York Brand [UK] (S) ^KW ^RLSA-B *AD,693220995,167,148,78.04,819,0,0,0,The Principal York
20161207,DV Beaumont Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552035,165,156,52.75,984,4,346.73,4,De Vere Beaumont Estate
20161205,DV Wokefield Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789755,162,141,26.79,492,1,134.25,1,De Vere Wokefild Estate
20161205,Principal York Brand [UK] (S) ^KW ^RLSA-B *AD,693220995,161,145,58.74,781,1,432.25,2,The Principal York
20161206,Principal Manchester Brand [UK] (S) ^KW ^RLSA-B *AD,693220989,161,115,48.68,1030,1,170.83,1,The Principal Manchester
20161206,P - Grand Central Hotel Brand [UK] (S) ^KW ^RLSA-B *AD,699823136,159,146,75.06,700,3,550.8,5,Grand Central Hotel
20161208,Principal York Brand [UK] (S) ^KW ^RLSA-B *AD,693220995,157,142,54.73,818,3,570.83,3,The Principal York
20161202,DV Cotswold Water Park Brand [UK] (S) ^KW *AD,685552278,156,117,35.44,749,1,90.83,1,De Vere Cotswold Water Park
20161203,Principal York Brand [UK] (S) ^KW ^RLSA-B *AD,693220995,154,134,55.76,730,2,575.96,4,The Principal York
20161205,P - Grand Central Hotel Brand [UK] (S) ^KW ^RLSA-B *AD,699823136,152,156,75.12,769,4,488.58,5,Grand Central Hotel
20161203,BRA De Vere Brand [UK] (S) ^KW ^RLSA-B *AD,692789725,147,144,85.79,1778,0,0,0,De Vere
20161204,DV Cotswold Water Park Brand [UK] (S) ^KW *AD,685552278,147,138,50.08,708,3,557.75,5,De Vere Cotswold Water Park
20161206,Principal York Brand [UK] (S) ^KW ^RLSA-B *AD,693220995,147,139,54.69,879,0,0,0,The Principal York
20161203,DV Beaumont Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552035,145,124,41.17,825,0,0,0,De Vere Beaumont Estate
20161201,DV Cotswold Water Park Brand [UK] (S) ^KW *AD,685552278,138,122,40.3,666,1,239.33,2,De Vere Cotswold Water Park
20161207,Principal York Brand [UK] (S) ^KW ^RLSA-B *AD,693220995,138,125,56.56,774,1,221.73,1,The Principal York
20161208,DV Wotton House Brand [UK] (S) ^KW ^RLSA-B *AD,685552224,133,120,25.77,490,0,0,0,De Vere Wotton House
20161204,Principal York Brand [UK] (S) ^KW ^RLSA-B *AD,693220995,132,119,52.66,712,3,824.87,4,The Principal York
20161205,Principal Manchester Brand [UK] (S) ^KW ^RLSA-B *AD,693220989,132,112,50.66,938,1,98.17,1,The Principal Manchester
20161207,P - Grand Central Hotel Brand [UK] (S) ^KW ^RLSA-B *AD,699823136,131,133,74.56,675,1,615,4,Grand Central Hotel
20161202,Principal Edinburgh Brand [UK] (S) ^KW ^RLSA-B *AD,693220980,129,121,50.57,1147,2,606.5,3,The Principal Edinburgh George…
20161205,PHB Display Principal Placement [UK] (B) ^Placement,699712723,129,176,134.89,158553,0,0,0,Principal
20161206,DV Wokefield Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789755,126,112,26.94,490,0,0,0,De Vere Wokefild Estate
20161207,DV Wotton House Brand [UK] (S) ^KW ^RLSA-B *AD,685552224,126,111,20.16,423,0,0,0,De Vere Wotton House
20161206,DV Wotton House Brand [UK] (S) ^KW ^RLSA-B *AD,685552224,123,102,21.39,405,0,0,0,De Vere Wotton House
20161207,Principal Manchester Brand [UK] (S) ^KW ^RLSA-B *AD,693220989,123,109,50.25,998,1,83.13,1,The Principal Manchester
20161202,"P - The Derbyshire, Derby Brand [UK] (S) ^KW ^RLSA-B *AD",685510715,121,111,50.2,796,5,577.5,8,The Derbyshire
20161204,DV Beaumont Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552035,121,99,37.02,709,1,470.33,6,De Vere Beaumont Estate
20161205,DV Wotton House Brand [UK] (S) ^KW ^RLSA-B *AD,685552224,120,96,21.46,430,0,0,0,De Vere Wotton House
20161202,DV Staverton Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789749,118,111,30.45,446,2,197.49,3,De Vere Staverton Estate
20161203,PHB Display Principal Placement [UK] (B) ^Placement,699712723,118,124,117.98,70220,0,0,0,Principal
20161201,"P - Oxford Spires Hotel, Oxford Brand [UK] (S) ^KW *AD",699861576,117,110,54.44,412,3,917.33,7,Oxford Spires Hotel
20161203,Principal Manchester Brand [UK] (S) ^KW ^RLSA-B *AD,693220989,117,98,38.76,976,0,0,0,The Principal Manchester
20161201,DV Selsdon Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552047,116,112,49.21,525,0,0,0,De Vere Selsdon Estate
20161201,Principal Edinburgh Brand [UK] (S) ^KW ^RLSA-B *AD,693220980,116,101,48.41,937,2,407.58,3,The Principal Edinburgh George…
20161202,DV Cotswold Water Park Brand + City [UK] (S) ^KW *AD,685552284,114,89,32.32,391,0,0,0,De Vere Cotswold Water Park
20161204,Principal Edinburgh Brand [UK] (S) ^KW ^RLSA-B *AD,693220980,114,108,48.17,1177,0,0,0,The Principal Edinburgh George…
20161202,"P - The St. Johns Hotel, Solihull Brand [UK] (S) ^KW ^RLSA-B *AD",685510721,113,104,43.21,458,1,55.96,1,The St Johns Hotel
20161202,PHB Display Principal Placement [UK] (B) ^Placement,699712723,111,147,117.99,110783,0,0,0,Principal
20161204,DV Wotton House Brand [UK] (S) ^KW ^RLSA-B *AD,685552224,111,103,28.78,372,0,0,0,De Vere Wotton House
20161206,Principal Edinburgh Brand [UK] (S) ^KW ^RLSA-B *AD,693220980,111,103,48.38,915,0,0,0,The Principal Edinburgh George…
20161201,"P - The St. Johns Hotel, Solihull Brand [UK] (S) ^KW ^RLSA-B *AD",685510721,110,106,43.93,455,1,92.67,1,The St Johns Hotel
20161202,DV Selsdon Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552047,110,104,39.71,631,1,66.67,1,De Vere Selsdon Estate
20161208,Principal Manchester Brand [UK] (S) ^KW ^RLSA-B *AD,693220989,110,96,46.38,945,0,0,0,The Principal Manchester
20161201,DV Oxford Thames Brand [UK] (S) ^KW *AD,685510700,109,107,53.46,929,0,0,0,De Vere Oxford Thames
20161201,"P - The Derbyshire, Derby Brand [UK] (S) ^KW ^RLSA-B *AD",685510715,109,109,55.16,821,0,0,0,The Derbyshire
20161202,DV Wotton House Brand [UK] (S) ^KW ^RLSA-B *AD,685552224,109,98,25.23,447,0,0,0,De Vere Wotton House
20161203,Principal Edinburgh Brand [UK] (S) ^KW ^RLSA-B *AD,693220980,109,102,49.43,975,0,0,0,The Principal Edinburgh George…
20161201,DV Staverton Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789749,108,101,32.73,372,1,65.83,1,De Vere Staverton Estate
20161205,DV Tortworth Estate Brand [UK] (S) ^KW *AD,685552290,108,95,35.4,603,1,103.33,1,De Vere Tortworth Estate
20161205,DV Cranage Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552074,107,104,15.96,427,2,151.04,2,De Vere Cranage Estate
20161202,DV Wokefield Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789755,106,100,20.9,412,0,0,0,De Vere Wokefild Estate
20161207,DV Staverton Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789749,106,99,31.92,375,0,0,0,De Vere Staverton Estate
20161208,DV Staverton Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789749,106,100,30.48,343,2,131.67,2,De Vere Staverton Estate
20161202,"P - Wychwood Park, Crewe Brand [UK] (S) ^KW ^RLSA-B *AD",700007948,105,82,20.62,352,0,0,0,Wychwood Park
20161203,"P - The Derbyshire, Derby Brand [UK] (S) ^KW ^RLSA-B *AD",685510715,105,107,54.84,745,0,0,0,The Derbyshire
20161204,PHB Display Principal Placement [UK] (B) ^Placement,699712723,105,135,117.83,94888,0,0,0,Principal
20161208,"P - The St. Johns Hotel, Solihull Brand [UK] (S) ^KW ^RLSA-B *AD",685510721,105,90,29.25,334,3,191.92,3,The St Johns Hotel
20161204,DV Oxford Thames Brand [UK] (S) ^KW *AD,685510700,104,98,63.82,739,1,158.33,1,De Vere Oxford Thames
20161202,DV Oxford Thames Brand [UK] (S) ^KW *AD,685510700,103,88,49.41,890,0,0,0,De Vere Oxford Thames
20161202,"P - Eastwood Hall, Nottingham Brand [UK] (S) ^KW ^RLSA-B *AD",685510730,103,106,18.32,344,0,0,0,Eastwood Hall
20161205,PHB Principal Brand [UK] (S) ^KW ^RLSA-B *AD,692594156,103,97,50.31,798,1,108.33,1,Principal
20161205,Principal Edinburgh Brand [UK] (S) ^KW ^RLSA-B *AD,693220980,103,96,49.23,937,1,330,3,The Principal Edinburgh George…
20161206,DV Horsley Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789737,103,87,30.19,284,1,76.75,1,De Vere Horsley Estate
20161207,"P - The Bonham Hotel, Edinburgh Brand [UK] (S) ^KW *AD",699861573,103,93,46.22,513,2,187.04,3,The Bonham Hotel
20161201,PHB Display Principal Placement [UK] (B) ^Placement,699712723,102,133,117.64,100814,0,0,0,Principal
20161201,PHB Principal Hayley Brand [UK] (S) ^KW ^RLSA-B *AD,692715553,101,92,33.22,443,0,0,0,Principal
20161202,"P - Oxford Spires Hotel, Oxford Brand [UK] (S) ^KW *AD",699861576,101,92,46.14,378,1,142.5,1,Oxford Spires Hotel
20161205,DV Staverton Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789749,101,87,27.61,414,1,57.5,1,De Vere Staverton Estate
20161202,"P - Hunton Park, Hertfordshire Brand [UK] (S) ^KW ^RLSA-B *AD",700007930,100,90,18.02,320,0,0,0,Hunton Park
20161205,DV Horsley Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789737,100,94,25.38,380,0,0,0,De Vere Horsley Estate
20161207,DV Selsdon Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552047,99,94,30.02,501,4,307.66,4,De Vere Selsdon Estate
20161205,"P - Oxford Spires Hotel, Oxford Brand [UK] (S) ^KW *AD",699861576,98,90,40.14,394,1,107.5,1,Oxford Spires Hotel
20161208,DV Selsdon Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552047,98,92,30,436,2,248.41,2,De Vere Selsdon Estate
20161208,PHB Display Principal Placement [UK] (B) ^Placement,699712723,98,135,90.5,97045,0,0,0,Principal
20161203,"P - The St. Johns Hotel, Solihull Brand [UK] (S) ^KW ^RLSA-B *AD",685510721,97,84,31.9,343,1,526.98,4,The St Johns Hotel
20161206,DV Tortworth Estate Brand [UK] (S) ^KW *AD,685552290,97,97,30.02,510,1,391.49,3,De Vere Tortworth Estate
20161207,Principal Edinburgh Brand [UK] (S) ^KW ^RLSA-B *AD,693220980,97,94,49.59,926,2,430.5,3,The Principal Edinburgh George…
20161208,DV Cranage Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552074,97,82,26.71,346,2,202.57,2,De Vere Cranage Estate
20161208,DV Wokefield Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789755,97,88,17.1,410,0,0,0,De Vere Wokefild Estate
20161204,"P - The Derbyshire, Derby Brand [UK] (S) ^KW ^RLSA-B *AD",685510715,96,93,51.93,669,1,80.5,1,The Derbyshire
20161207,"P - Eastwood Hall, Nottingham Brand [UK] (S) ^KW ^RLSA-B *AD",685510730,96,84,24.66,309,1,195.99,2,Eastwood Hall
20161201,DV Cotswold Water Park Brand + City [UK] (S) ^KW *AD,685552284,95,87,34.48,312,4,570.91,5,De Vere Cotswold Water Park
20161205,DV Devonport House Brand [UK] (S) ^KW ^RLSA-B *AD,692789731,95,96,30.25,417,0,0,0,De Vere Devonport House
20161201,DV Devonport House Brand [UK] (S) ^KW ^RLSA-B *AD,692789731,94,78,24.79,301,0,0,0,De Vere Devonport House
20161201,DV Wotton House Brand [UK] (S) ^KW ^RLSA-B *AD,685552224,93,85,20.38,400,1,231.67,2,De Vere Wotton House
20161207,PHB Display Principal Placement [UK] (B) ^Placement,699712723,93,142,81.82,93196,0,0,0,Principal
20161203,DV Wokefield Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789755,92,77,16.81,323,0,0,0,De Vere Wokefild Estate
20161203,"P - Eastwood Hall, Nottingham Brand [UK] (S) ^KW ^RLSA-B *AD",685510730,92,83,11.71,319,0,0,0,Eastwood Hall
20161205,"P - Eastwood Hall, Nottingham Brand [UK] (S) ^KW ^RLSA-B *AD",685510730,92,81,21.13,347,0,0,0,Eastwood Hall
20161208,PHB Principal Brand [UK] (S) ^KW ^RLSA-B *AD,692594156,91,83,43.67,881,4,773.58,6,Principal
20161201,DV Wokefield Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789755,90,82,14.94,362,0,0,0,De Vere Wokefild Estate
20161205,"P - Denham Grove, Uxbridge Brand [UK] (S) ^KW ^RLSA-B *AD",700007921,90,87,14.82,240,0,0,0,Denham Grove
20161205,"P - New Place, Southampton Brand [UK] (S) ^KW ^RLSA-B *AD",700007936,90,84,18.14,349,4,511.67,6,New Place
20161203,DV Cotswold Water Park Brand + City [UK] (S) ^KW *AD,685552284,89,83,31.4,300,0,0,0,De Vere Cotswold Water Park
20161205,DV Selsdon Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552047,89,78,30.83,386,2,186.75,2,De Vere Selsdon Estate
20161206,"P - Denham Grove, Uxbridge Brand [UK] (S) ^KW ^RLSA-B *AD",700007921,88,84,22.68,277,2,330.01,4,Denham Grove
20161206,"P - Hunton Park, Hertfordshire Brand [UK] (S) ^KW ^RLSA-B *AD",700007930,88,73,14.05,254,0,0,0,Hunton Park
20161208,"P - The Derbyshire, Derby Brand [UK] (S) ^KW ^RLSA-B *AD",685510715,88,82,30.22,289,3,290.83,4,The Derbyshire
20161205,DV Oxford Thames Brand [UK] (S) ^KW *AD,685510700,87,59,34.25,462,0,0,0,De Vere Oxford Thames
20161206,DV Horwood Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552059,87,78,26.9,399,1,60,1,De Vere Horwood Estate
20161207,DV Wokefield Estate Brand [UK] (S) ^KW ^RLSA-B *AD,692789755,87,79,11.96,434,1,74.17,1,De Vere Wokefild Estate
20161208,DV Devonport House Brand [UK] (S) ^KW ^RLSA-B *AD,692789731,87,68,30.2,269,1,223.33,2,De Vere Devonport House
20161208,Principal Edinburgh Brand [UK] (S) ^KW ^RLSA-B *AD,693220980,87,88,48.61,940,2,335.75,3,The Principal Edinburgh George…
20161201,DV Cranage Estate Brand [UK] (S) ^KW ^RLSA-B *AD,685552074,86,82,14.44,366,0,0,0,De Vere Cranage Estate
20161201,PHB Principal Brand [UK] (S) ^KW ^RLSA-B *AD,692594156,86,87,41.43,891,1,324.17,2,Principal
20161202,DV Devonport House Brand [UK] (S) ^KW ^RLSA-B *AD,692789731,86,75,23.93,285,3,421.67,4,De Vere Devonport House
20161202,PHB Principal Brand [UK] (S) ^KW ^RLSA-B *AD,692594156,86,81,46.1,728,0,0,0,Principal
